Year Code	Age Group Code	State Code	Gender Code	Race Code	Deaths	Population	Crude Rate
1999	75-84	4	F	A-PI	11	895	1229.1 (Unreliable)
1999	75-84	4	F	2054-5	57	1733	3289.1
1999	75-84	4	F	2106-3	2196	126228	1739.7
1999	75-84	5	F	2054-5	230	8168	2815.9
1999	75-84	5	F	2106-3	1610	69825	2305.8
1999	75-84	6	F	1002-5	34	3910	869.6
1999	75-84	6	F	A-PI	916	64126	1428.4
1999	75-84	6	F	2054-5	1166	37038	3148.1
1999	75-84	6	F	2106-3	13536	637054	2124.8
1999	75-84	8	F	A-PI	16	1050	1523.8 (Unreliable)
1999	75-84	8	F	2054-5	43	1766	2434.9
1999	75-84	8	F	2106-3	1385	79637	1739.1
1999	75-84	9	F	2054-5	95	4268	2225.9
1999	75-84	9	F	2106-3	1861	100868	1845
1999	75-84	10	F	2054-5	50	2202	2270.7
1999	75-84	10	F	2106-3	378	18190	2078.1
1999	75-84	11	F	2054-5	276	11293	2444
1999	75-84	11	F	2106-3	71	4360	1628.4
1999	75-84	12	F	A-PI	31	2476	1252
1999	75-84	12	F	2054-5	962	32667	2944.9
1999	75-84	12	F	2106-3	9583	545628	1756.3
1999	75-84	13	F	A-PI	12	895	1340.8 (Unreliable)
1999	75-84	13	F	2054-5	910	32852	2770
1999	75-84	13	F	2106-3	3003	131968	2275.6
1999	75-84	15	F	A-PI	326	23377	1394.5
1999	75-84	15	F	2106-3	126	7571	1664.2
1999	75-84	16	F	2106-3	537	29440	1824
1999	75-84	17	F	A-PI	56	4731	1183.7
1999	75-84	17	F	2054-5	806	30467	2645.5
1999	75-84	17	F	2106-3	6199	294178	2107.2
1999	75-84	18	F	2054-5	252	8485	2969.9
1999	75-84	18	F	2106-3	3542	154473	2293
1999	75-84	19	F	2054-5	24	684	3508.8
1999	75-84	19	F	2106-3	1864	95962	1942.4
1999	75-84	20	F	1002-5	12	213	5633.8 (Unreliable)
1999	75-84	20	F	2054-5	63	2371	2657.1
1999	75-84	20	F	2106-3	1446	74687	1936.1
1999	75-84	21	F	2054-5	155	5440	2849.3
1999	75-84	21	F	2106-3	2482	100681	2465.2
1999	75-84	22	F	2054-5	672	23826	2820.4
1999	75-84	22	F	2106-3	1872	82414	2271.5
1999	75-84	23	F	2106-3	748	37816	1978
1999	75-84	24	F	A-PI	23	2184	1053.1
1999	75-84	24	F	2054-5	542	21155	2562
1999	75-84	24	F	2106-3	2151	104248	2063.3
1999	75-84	25	F	A-PI	18	2054	876.3 (Unreliable)
1999	75-84	25	F	2054-5	89	5170	1721.5
1999	75-84	25	F	2106-3	3458	186852	1850.7
1999	75-84	26	F	1002-5	21	639	3286.4
1999	75-84	26	F	A-PI	15	1173	1278.8 (Unreliable)
1999	75-84	26	F	2054-5	718	24526	2927.5
1999	75-84	26	F	2106-3	5358	235902	2271.3
1999	75-84	27	F	1002-5	11	356	3089.9 (Unreliable)
